,singer,genre,content,likes,sentiment,release_filled,release_rank,year,scaled_likes,feature
19200,XXXTENTACION,랩/힙합,SAD!,21850,stress,2018-03-16,0.541279458375558,2018,0.05748351130859832,0.5987629696841563
19201,Trippie Redd,랩/힙합,Leray,417,stress,2019-11-22,0.7222665430475,2019,0.0009684049186609538,0.723234947966161
19202,Trippie Redd,랩/힙합,Love Sick,1896,stress,2019-11-22,0.7222665430475,2019,0.004403107256069948,0.72666965030357
19203,HONNE,POP,iloveyoumorethanicansay,1467,stress,2020-07-03,0.7897539834839045,2020,0.003438995916338864,0.7931929794002434
19204,Daniela Andrade,POP,Creep,7216,stress,2019-08-22,0.6858923219560578,2019,0.016757817489346384,0.7026501394454041
19205,Cigarettes After Sex,록/메탈,K.,40712,stress,2017-06-09,0.4759050432307726,2017,0.07374680962447311,0.5496518528552456
19206,Russ,랩/힙합,"Psycho, Pt. 2",38805,stress,2019-06-24,0.6686862588671598,2019,0.09011739297035566,0.7588036518375155
19207,염따,랩/힙합,사랑해줘 (trust me) REMIX,10957,stress,2019-03-04,0.6350287845792277,2019,0.025445593989851488,0.6604743785690792
19208,sogumm,랩/힙합,편지 (Feat. 사이먼 도미닉) (Prod. dress),6280,stress,2019-11-01,0.7121326462407556,2019,0.01458413162875489,0.7267167778695105
19209,Mokyo,포크/블루스,MAD,934,stress,2020-12-21,0.8550421526984197,2020,0.0021895175091073615,0.857231670207527
19210,Joji,록/메탈,Ew,2384,stress,2020-09-25,0.8140537743375236,2020,0.005588661393695877,0.8196424357312194
19211,Joji,R&B/Soul,Sanctuary,10066,stress,2019-06-14,0.6653657905517585,2019,0.023376412257173046,0.6887422028089315
19212,Mokyo,포크/블루스,울음,3510,stress,2020-10-29,0.8297505336466936,2020,0.008228272437865993,0.8379788060845595
19213,Hippie Sabotage,일렉트로니카,Devil Eyes,1186,stress,2017-04-19,0.4627309773820048,2017,0.002148352235572438,0.4648793296175772
